Horário Início;;Programa;;Episódio;;Temporada;;N. Episódio;;Cov_INT1;Cov_INTE2;Cov_INTE3;Cov_INTE4;;Cov_Total_Domicilio;;Cov_INT1;Cov_INTE2;Cov_INTE3;Cov_INTE4;;Cov_Total_Individuos;;Rat_INT1;Rat_INTE2;Rat_INTE3;Rat_INTE4;;Rat_Total_Domicilio;;Rat_INT1;Rat_INTE2;Rat_INTE3;Rat_INTE4;;Rat_Total_Individuos;;Ats_INT1;Ats_INTE2;Ats_INTE3;Ats_INTE4;;Ats_Total_Domicilio;;Ats_INT1;Ats_INTE2;Ats_INTE3;Ats_INTE4;;Ats_Total_Individuos;;;Aff_INT1;Aff_INTE2;Aff_INTE3;Aff_INTE4;;Aff_Total_Domicilio;;Aff_INT1;Aff_INTE2;Aff_INTE3;Aff_INTE4;;Aff_Total_Individuos;;Horário Termino
06/06/2018  12:30:00 ;;Ases da Pesca em Ação;;Aumentando a produtividade com iscas de meia-água;;5;;3;;4,432;0;;;;4,432;;4,77;0;;;;4,77;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;4,432;0;;;;4,432;;4,77;0;;;;4,77;;15/03/2018  09:30:00 
06/06/2018  13:00:00 ;;Saltwater;;Pescaria de robalos com jig head;;2;;3;;0;3,407;;;;3,407;;0;2,566;;;;2,566;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;3,407;;;;3,407;;0;2,566;;;;2,566;;15/03/2018  10:30:00 
06/06/2018  13:30:00 ;;Destinos;;Joice Tur e o Kayamã 5 estrelas;;4;;32;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;15/03/2018  11:00:00 
06/06/2018  14:00:00 ;;Elas na Pesca;;Uma aventura pelo rio Sucunduri;;4;;2;;0;3,718;;;;3,718;;0;3,909;;;;3,909;;0;1,209;;;;1,209;;0;0,964;;;;0,964;;00:00:00;00:05:00;;;;0:05:00;;0:00:00;0:05:00;;;;0:05:00;;;0;3,718;;;;3,718;;0;3,909;;;;3,909;;15/03/2018  12:00:00 
06/06/2018  14:30:00 ;;A Arte do Atado;;Besouro patagônico;;5;;5;;7,955;13,06;;;;21,015;;8,103;20,96;;;;29,063;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;7,955;13,06;;;;21,015;;8,103;20,96;;;;29,063;;15/03/2018  12:30:00 
06/06/2018  15:00:00 ;;Na Pegada do Fly;;Uma caçada as grandes traíras argentinas;;7;;9;;3,718;10,56;14,28;8,254;;36,812;;3,909;9,219;14,71;7,807;;35,645;;1,171;0,2;1,232;4,533;;7,136;;0,909;0,255;14,71;7,807;;23,681;;00:04:00;00:01:00;0:02:18;0:15:00;;0:22:18;;0:04:00;0:01:00;0:01:49;0:15:00;;0:21:49;;;3,718;10,56;14,28;8,254;;36,812;;3,909;9,219;14,71;7,807;;35,645;;15/03/2018  13:00:00 
06/06/2018  16:00:00 ;;Campeonato Brasileiro em Pesqueiros;;A grande final – 1º parte;;1;;17;;3,718;8,329;8,329;8,523;;28,899;;3,909;8,613;8,613;8,026;;29,161;;5,231;5,268;5,787;3,672;;19,958;;9,484;9,283;8,613;8,026;;35,406;;00:09:47;00:09:38;0:10:35;0:15:00;;0:45:00;;0:11:45;0:12:33;0:08:38;0:15:00;;0:47:56;;;3,718;8,329;8,329;8,523;;28,899;;3,909;8,613;8,613;8,026;;29,161;;15/03/2018  13:30:00 
06/06/2018  17:00:00 ;;Coração de Pescador;;Bargadas e Cacharas no rio Araguaia, em Goiás;;4;;22;;0;4,432;;;;4,432;;0;4,496;;;;4,496;;2,815;0,6;;;;3,415;;1,942;1,079;;;;3,021;;00:03:17;00:02:00;;;;0:05:17;;0:02:40;0:02:00;;;;0:04:40;;;0;4,432;;;;4,432;;0;4,496;;;;4,496;;15/03/2018  14:00:00 
06/06/2018  17:30:00 ;;Aquarismo;;Visitando a Mydor;;5;;1;;0;0;;;;0;;0;0;;;;0;;0,907;0,656;;;;1,563;;0,914;0,475;;;;1,389;;00:03:00;00:03:00;;;;0:06:00;;0:03:00;0:03:00;;;;0:06:00;;;0;0;;;;0;;0;0;;;;0;;15/03/2018  15:00:00 
06/06/2018  18:00:00 ;;Pesca Dinâmica;;Pescaria interestadual de traíras;;3;;11;;9,243;8,845;;;;18,088;;12,09;12,73;;;;24,82;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;9,243;8,845;;;;18,088;;12,09;12,73;;;;24,82;;15/03/2018  16:00:00 
06/06/2018  18:30:00 ;;Pasión Por La Pesca;;Pesca de traíras com fly em Corrientes;;5;;4;;8,086;11,57;;;;19,656;;15,62;16,28;;;;31,9;;0,341;0,747;;;;1,088;;0,34;0,885;;;;1,225;;00:01:00;00:02:00;;;;0:03:00;;0:01:00;0:02:00;;;;0:03:00;;;8,086;11,57;;;;19,656;;15,62;16,28;;;;31,9;;15/03/2018  16:30:00 
06/06/2018  19:00:00 ;;Coração de Pescador;;Tucunarés-azuis no Lago do Peixe Angical;;4;;18;;8,363;23,76;;;;32,123;;6,729;22,78;;;;29,509;;0,907;1,915;;;;2,822;;0,803;1,683;;;;2,486;;00:03:00;00:02:43;;;;0:05:43;;0:03:00;0:02:45;;;;0:05:45;;;8,363;23,76;;;;32,123;;6,729;22,78;;;;29,509;;15/03/2018  17:00:00 
06/06/2018  19:30:00 ;;Provas e Torneios;;1ª Gincana Pesca e Solte Country Mar de Feliz Deserto;;5;;29;;18,98;9,971;;;;28,951;;27,19;14,12;;;;41,31;;0;4,345;;;;4,345;;0;4,171;;;;4,171;;00:00:00;00:05:45;;;;0:05:45;;0:00:00;0:05:51;;;;0:05:51;;;18,98;9,971;;;;28,951;;27,19;14,12;;;;41,31;;15/03/2018  17:30:00 
06/06/2018  20:00:00 ;;Campeonato Brasileiro em Pesqueiros;;A grande final – 1º parte;;1;;17;;15,12;14,52;14,52;11,43;;55,59;;17,91;17,91;14,05;11,44;;61,31;;6,357;5,839;6,671;5,846;;24,713;;6,415;6,081;14,05;11,44;;37,986;;00:05:13;00:07:12;0:06:34;0:11:13;;0:30:12;;0:05:18;0:07:07;0:05:20;0:10:54;;0:28:39;;;15,12;14,52;14,52;11,43;;55,59;;17,91;17,91;14,05;11,44;;61,31;;15/03/2018  18:00:00 
06/06/2018  21:00:00 ;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 2;;5;;4;;9,323;15,31;;;;24,633;;9,344;15,99;;;;25,334;;10,59;10,54;;;;21,13;;13,42;16,15;;;;29,57;;00:08:33;00:07:27;;;;0:16:00;;0:08:17;0:09:09;;;;0:17:26;;;9,323;15,31;;;;24,633;;9,344;15,99;;;;25,334;;15/03/2018  18:30:00 
06/06/2018  21:30:00 ;;Pesque e Pague;;Variados peixes do Pesqueiro do Italiano;;6;;11;;15,64;0;0;12,85;;28,49;;17,62;0;0;14,22;;31,84;;12,7;9,513;8,643;0,231;;31,087;;17,39;15,17;0;14,22;;46,78;;00:07:00;00:07:39;0:09:22;0:01:00;;0:25:01;;0:07:12;0:09:47;0:10:51;0:01:00;;0:28:50;;;15,64;0;0;12,85;;28,49;;17,62;0;0;14,22;;31,84;;15/03/2018  19:00:00 
06/06/2018  22:30:00 ;;Pesca Dinâmica;;Pescaria noturna de piaus e de tucunarés com iscas artificiais;;3;;10;;3,205;10,57;;;;13,775;;7,042;14,07;;;;21,112;;0,174;0,522;;;;0,696;;0,343;1,028;;;;1,371;;00:01:00;00:03:00;;;;0:04:00;;0:01:00;0:03:00;;;;0:04:00;;;3,205;10,57;;;;13,775;;7,042;14,07;;;;21,112;;15/03/2018  19:30:00 
06/06/2018  23:00:00 ;;Saltwater;;Pescaria de robalos com jig head;;2;;3;;3,741;8,249;;;;11,99;;3,65;12,41;;;;16,06;;0,886;0,242;;;;1,128;;0,772;0,18;;;;0,952;;00:03:00;00:01:00;;;;0:04:00;;0:03:00;0:01:00;;;;0:04:00;;;3,741;8,249;;;;11,99;;3,65;12,41;;;;16,06;;15/03/2018  20:00:00 
06/06/2018  23:30:00 ;;Destinos;;Joice Tur e o Kayamã 5 estrelas;;4;;32;;10,36;7,349;;;;17,709;;16,2;11,79;;;;27,99;;0,578;1,613;;;;2,191;;0,672;1,766;;;;2,438;;00:01:00;00:04:00;;;;0:05:00;;0:01:00;0:04:00;;;;0:05:00;;;10,36;7,349;;;;17,709;;16,2;11,79;;;;27,99;;15/03/2018  20:30:00 
07/06/2018  00:00:00 ;;Pesque e Pague;;Variados peixes do Pesqueiro do Italiano;;6;;11;;0;0;0;4,827;;4,827;;0;0;0;21,99;;21,99;;0,695;0;0;0;;0,695;;1,212;0;0;21,99;;23,202;;00:02:00;00:00:00;0:00:00;0:00:00;;0:02:00;;0:02:00;0:00:00;0:00:00;0:00:00;;0:02:00;;;0;0;0;4,827;;4,827;;0;0;0;21,99;;21,99;;15/03/2018  21:00:00 
07/06/2018  01:00:00 ;;Biopesca;;Pescaria variada com isca artificial;;5;;12;;3,893;0;;;;3,893;;4,452;0;;;;4,452;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;3,893;0;;;;3,893;;4,452;0;;;;4,452;;15/03/2018  21:30:00 
07/06/2018  01:30:00 ;;Aqua Negócios;;Sistema AquaScience da Camanor;;3;;8;;0;4,4;;;;4,4;;0;4,253;;;;4,253;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;4,4;;;;4,4;;0;4,253;;;;4,253;;15/03/2018  22:00:00 
07/06/2018 02:00:00;;Pura Pesca;;Uma variada pescaria em Paraty;;2;;18;;4,4;0;0;0;;4,4;;4,253;0;0;0;;4,253;;0;0;0;0;;0;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;4,4;0;0;0;;4,4;;4,253;0;0;0;;4,253;;15/03/2018  22:30:00 
07/06/2018  03:00:00 ;;Pasión Por La Pesca;;Dourados e surubins em Corrientes;;5;;3;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;15/03/2018  23:00:00 
07/06/2018  03:30:00 ;;FishTV Teste;;Linha PRO TSURI e vara PRO TSURI SENSEI;;4;;17;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  00:00:00 
07/06/2018  04:00:00 ;;Na Pegada do Fly;;Uma caçada as grandes traíras argentinas;;7;;9;;0;3,756;4,12;0;;7,876;;0;3,146;5,261;0;;8,407;;0;0;0;0;;0;;0;0;5,261;0;;5,261;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;0;3,756;4,12;0;;7,876;;0;3,146;5,261;0;;8,407;;16/03/2018  00:30:00 
07/06/2018  05:00:00 ;;A Meta;;Persistência;;2;;7;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;0;0;0;0;;0;;0;0;0;0;;0;;16/03/2018  01:00:00 
07/06/2018  06:00:00 ;;A Arte do Atado;;Besouro patagônico;;5;;5;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  01:30:00 
07/06/2018  06:30:00 ;;Fishing Guide;;Pescaria de tucunarés no rio Itapará;;2;;3;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  02:30:00 
07/06/2018  07:00:00 ;;Aqua Negócios;;Sistema AquaScience da Camanor;;3;;8;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  03:00:00 
07/06/2018  07:30:00 ;;Momento da Pesca;;Grandes dourados do rio Paraná;;7;;11;;4,737;0;0;0;;4,737;;3,767;0;0;0;;3,767;;0;0;0;0;;0;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;4,737;0;0;0;;4,737;;3,767;0;0;0;;3,767;;16/03/2018  03:30:00 
07/06/2018  08:30:00 ;;Pasión Por La Pesca;;As fortes piaparas e piraputangas das águas argentinas;;4;;14;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  04:30:00 
07/06/2018  09:00:00 ;;Ases da Pesca em Ação;;Aumentando a produtividade com iscas de meia-água;;5;;3;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  05:00:00 
07/06/2018  09:30:00 ;;Aquarismo;;Conhecendo lojas de aquarismo em Miami;;5;;2;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  06:00:00 
07/06/2018  10:00:00 ;;Biopesca;;Pescaria variada com isca artificial;;5;;12;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  06:30:00 
07/06/2018  10:30:00 ;;Provas e Torneios;;1ª Gincana Pesca e Solte Country Mar de Feliz Deserto;;5;;29;;0;0;;;;0;;0;0;;;;0;;0,487;0;;;;0,487;;0,502;0;;;;0,502;;00:02:00;00:00:00;;;;0:02:00;;0:02:00;0:00:00;;;;0:02:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  07:00:00 
07/06/2018  11:00:00 ;;Na Pegada do Fly;;Uma caçada as grandes traíras argentinas;;7;;9;;0;0;0;3,853;;3,853;;0;0;0;3,989;;3,989;;0;0,731;0,515;0;;1,246;;0;0,753;0;3,989;;4,742;;00:00:00;00:03:00;0:02:00;0:00:00;;0:05:00;;0:00:00;0:03:00;0:02:00;0:00:00;;0:05:00;;;0;0;0;3,853;;3,853;;0;0;0;3,989;;3,989;;16/03/2018  07:30:00 
07/06/2018  12:00:00 ;;Pesca Dinâmica;;Pescaria interestadual de traíras;;3;;11;;3,853;3,853;;;;7,706;;3,989;3,989;;;;7,978;;0,214;0;;;;0,214;;0,202;0;;;;0,202;;00:01:00;00:00:00;;;;0:01:00;;0:01:00;0:00:00;;;;0:01:00;;;3,853;3,853;;;;7,706;;3,989;3,989;;;;7,978;;16/03/2018  08:00:00 
07/06/2018  12:30:00 ;;Pasión Por La Pesca;;Pesca de traíras com fly em Corrientes;;5;;4;;3,853;0;;;;3,853;;3,989;0;;;;3,989;;0,296;0;;;;0,296;;0,318;0;;;;0,318;;00:01:00;00:00:00;;;;0:01:00;;0:01:00;0:00:00;;;;0:01:00;;;3,853;0;;;;3,853;;3,989;0;;;;3,989;;16/03/2018  09:00:00 
07/06/2018  13:00:00 ;;Coração de Pescador;;Tucunarés-azuis no Lago do Peixe Angical;;4;;18;;3,698;3,698;;;;7,396;;4,042;4,042;;;;8,084;;0;0,682;;;;0,682;;0;0,513;;;;0,513;;00:00:00;00:03:00;;;;0:03:00;;0:00:00;0:03:00;;;;0:03:00;;;3,698;3,698;;;;7,396;;4,042;4,042;;;;8,084;;16/03/2018  10:00:00 
07/06/2018  13:30:00 ;;Provas e Torneios;;1ª Gincana Pesca e Solte Country Mar de Feliz Deserto;;5;;29;;11,83;3,698;;;;15,528;;15,64;4,042;;;;19,682;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;11,83;3,698;;;;15,528;;15,64;4,042;;;;19,682;;16/03/2018  10:30:00 
07/06/2018  14:00:00 ;;Campeonato Brasileiro em Pesqueiros;;A grande final – 1º parte;;1;;17;;0;0;0;0;;0;;0;0;0;0;;0;;0;3,222;4,283;4,683;;12,188;;0;3,388;0;0;;3,388;;00:00:00;00:13:00;0:08:05;0:05:23;;0:26:28;;0:00:00;0:13:00;0:08:16;0:04:06;;0:25:22;;;0;0;0;0;;0;;0;0;0;0;;0;;16/03/2018  11:30:00 
07/06/2018  15:00:00 ;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 2;;5;;4;;10,81;11,48;;;;22,29;;16,83;11,74;;;;28,57;;3,718;7,457;;;;11,175;;3,909;7,089;;;;10,998;;00:15:00;00:10:36;;;;0:25:36;;0:15:00;0:11:32;;;;0:26:32;;;10,81;11,48;;;;22,29;;16,83;11,74;;;;28,57;;16/03/2018  12:00:00 
07/06/2018  15:30:00 ;;Pesque e Pague;;Variados peixes do Pesqueiro do Italiano;;6;;11;;16,32;0;4,395;11,99;;32,705;;23,26;0;4,119;12,99;;40,369;;8,874;4,323;3,718;5,87;;22,785;;8,945;4,429;4,119;12,99;;30,483;;00:09:19;00:07:51;0:15:00;0:10:34;;0:42:44;;0:09:07;0:08:31;0:15:00;0:10:38;;0:43:16;;;16,32;0;4,395;11,99;;32,705;;23,26;0;4,119;12,99;;40,369;;16/03/2018  12:30:00 
07/06/2018  16:30:00 ;;Pesca Dinâmica;;Pescaria noturna de piaus e de tucunarés com iscas artificiais;;3;;10;;3,503;0;;;;3,503;;6,107;0;;;;6,107;;4,333;4,896;;;;9,229;;4,536;4,774;;;;9,31;;00:07:48;00:08:37;;;;0:16:25;;0:07:54;0:08:55;;;;0:16:49;;;3,503;0;;;;3,503;;6,107;0;;;;6,107;;16/03/2018  13:00:00 
07/06/2018  17:00:00 ;;Saltwater;;Pescaria de robalos com jig head;;2;;3;;0;2,287;;;;2,287;;0;2,671;;;;2,671;;0;0,296;;;;0,296;;0;0,3;;;;0,3;;00:00:00;00:01:00;;;;0:01:00;;0:00:00;0:01:00;;;;0:01:00;;;0;2,287;;;;2,287;;0;2,671;;;;2,671;;16/03/2018  13:30:00 
07/06/2018  17:30:00 ;;Destinos;;Joice Tur e o Kayamã 5 estrelas;;4;;32;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  14:00:00 
07/06/2018  18:00:00 ;;Coração de Pescador;;Tucunarés-azuis no Lago do Peixe Angical;;4;;18;;0;8,157;;;;8,157;;0;7,965;;;;7,965;;2,541;1,767;;;;4,308;;2,269;1,996;;;;4,265;;00:04:07;00:03:00;;;;0:07:07;;0:02:49;0:02:21;;;;0:05:10;;;0;8,157;;;;8,157;;0;7,965;;;;7,965;;16/03/2018  14:30:00 
07/06/2018  18:30:00 ;;Campeonato Brasileiro em Pesqueiros;;A grande final – 1º parte;;1;;17;;0;3,503;3,503;0;;7,006;;0;6,107;6,107;0;;12,214;;0,539;3,552;2,387;4,776;;11,254;;1,041;3,647;6,107;0;;10,795;;00:01:00;00:04:36;0:04:17;0:03:01;;0:12:54;;0:01:00;0:03:22;0:04:04;0:02:24;;0:10:50;;;0;3,503;3,503;0;;7,006;;0;6,107;6,107;0;;12,214;;16/03/2018  15:00:00 
07/06/2018  19:30:00 ;;Fish TV News;;Campeonato Paulista em Pesqueiros – Etapas Parque Maeda 1 e 2;;5;;9;;4,607;4,607;;;;9,214;;5,009;5,009;;;;10,018;;7,969;6,783;;;;14,752;;6,263;8,14;;;;14,403;;00:06:18;00:10:12;;;;0:16:30;;0:03:27;0:08:39;;;;0:12:06;;;4,607;4,607;;;;9,214;;5,009;5,009;;;;10,018;;16/03/2018  15:30:00 
07/06/2018  20:00:00 ;;Biopesca;;A diversidade de peixes na técnica da batida;;6;;2;;4,607;4,607;;;;9,214;;5,009;5,009;;;;10,018;;8,344;7,352;;;;15,696;;9,896;8,634;;;;18,53;;00:08:17;00:07:36;;;;0:15:53;;0:08:17;0:07:14;;;;0:15:31;;;4,607;4,607;;;;9,214;;5,009;5,009;;;;10,018;;16/03/2018  16:00:00 
07/06/2018  20:30:00 ;;Saltwater;;Pescaria de robalos com jig head;;2;;3;;4,607;8,109;;;;12,716;;5,009;14,88;;;;19,889;;6,555;6,892;;;;13,447;;7,14;6,986;;;;14,126;;00:06:46;00:09:03;;;;0:15:49;;0:07:37;0:09:10;;;;0:16:47;;;4,607;8,109;;;;12,716;;5,009;14,88;;;;19,889;;16/03/2018  16:30:00 
07/06/2018  21:00:00 ;;Sabores;;Costelinha barbecue, moqueca de tilápia, batata na chapa, bolinho de batata;;2;;6;;4,607;12,79;;;;17,397;;5,009;12,04;;;;17,049;;3,45;5,599;;;;9,049;;2,635;6,218;;;;8,853;;00:05:33;00:05:29;;;;0:11:02;;0:04:14;0:05:50;;;;0:10:04;;;4,607;12,79;;;;17,397;;5,009;12,04;;;;17,049;;16/03/2018  17:00:00 
07/06/2018  21:30:00 ;;Sabores;;Buffalo wings, asinha com wasabi, camarão com coalho e sorvete batido;;2;;7;;0;8,717;;;;8,717;;0;15,82;;;;15,82;;3,989;0;;;;3,989;;4,579;0;;;;4,579;;00:03:50;00:00:00;;;;0:03:50;;0:03:54;0:00:00;;;;0:03:54;;;0;8,717;;;;8,717;;0;15,82;;;;15,82;;16/03/2018  18:00:00 
07/06/2018  22:00:00 ;;Elas na Pesca;;Pescando robalos no rio Coreaú;;4;;3;;3,38;3,38;;;;6,76;;3,392;3,392;;;;6,784;;0;1,284;;;;1,284;;0;1,887;;;;1,887;;00:00:00;00:01:30;;;;0:01:30;;0:00:00;0:01:59;;;;0:01:59;;;3,38;3,38;;;;6,76;;3,392;3,392;;;;6,784;;16/03/2018  18:30:00 
07/06/2018  22:30:00 ;;Destinos;;Conheça Manaus – a cidade palco da pesca esportiva;;4;;33;;9,343;2,287;;;;11,63;;7,931;2,307;;;;10,238;;2,564;2,179;;;;4,743;;5,634;2,345;;;;7,979;;00:12:00;00:03:05;;;;0:15:05;;0:12:00;0:02:30;;;;0:14:30;;;9,343;2,287;;;;11,63;;7,931;2,307;;;;10,238;;16/03/2018  19:00:00 
07/06/2018  23:00:00 ;;Pura Pesca;;Uma variada pescaria em Paraty;;2;;18;;0;9,55;9,657;5,05;;24,257;;0;12,95;9,793;5,356;;28,099;;0,499;5,132;3,682;3,643;;12,956;;0,487;8,61;9,793;5,356;;24,246;;00:02:00;00:09:20;0:05:20;0:07:26;;0:24:06;;0:02:00;0:10:24;0:07:05;0:07:36;;0:27:05;;;0;9,55;9,657;5,05;;24,257;;0;12,95;9,793;5,356;;28,099;;16/03/2018  19:30:00 
08/06/2018  00:00:00 ;;A Arte do Atado;;Besouro patagônico;;5;;5;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  20:00:00 
08/06/2018  00:30:00 ;;Fishing Guide;;Pescaria de tucunarés no rio Itapará;;2;;3;;0;0;;;;0;;0;0;;;;0;;0;0,966;;;;0,966;;0;4,398;;;;4,398;;00:00:00;00:03:00;;;;0:03:00;;0:00:00;0:03:00;;;;0:03:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  21:00:00 
08/06/2018  01:00:00 ;;Aqua Negócios;;Sistema AquaScience da Camanor;;3;;8;;4,979;0;;;;4,979;;4,016;0;;;;4,016;;1,038;0;;;;1,038;;1,187;0;;;;1,187;;00:04:00;00:00:00;;;;0:04:00;;0:04:00;0:00:00;;;;0:04:00;;;4,979;0;;;;4,979;;4,016;0;;;;4,016;;16/03/2018  21:30:00 
08/06/2018  01:30:00 ;;Momento da Pesca;;Grandes dourados do rio Paraná;;7;;11;;9,488;9,488;9,488;4,509;;32,973;;8,308;8,308;8,308;3,432;;28,356;;0;1,173;0,587;0;;1,76;;0;1,134;8,308;3,432;;12,874;;00:00:00;00:04:00;0:02:00;0:00:00;;0:06:00;;0:00:00;0:04:00;0:02:00;0:00:00;;0:06:00;;;9,488;9,488;9,488;4,509;;32,973;;8,308;8,308;8,308;3,432;;28,356;;16/03/2018  22:00:00 
08/06/2018  02:30:00 ;;Pasión Por La Pesca;;As fortes piaparas e piraputangas das águas argentinas;;4;;14;;0;3,993;;;;3,993;;0;3,893;;;;3,893;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;3,993;;;;3,993;;0;3,893;;;;3,893;;16/03/2018  23:00:00 
08/06/2018  03:00:00 ;;Ases da Pesca em Ação;;Aumentando a produtividade com iscas de meia-água;;5;;3;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;16/03/2018  23:30:00 
08/06/2018 03:30:00;;Aquarismo;;Conhecendo lojas de aquarismo em Miami;;5;;2;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;17/03/2018  00:00:00 
08/06/2018  04:00:00 ;;Biopesca;;Pescaria variada com isca artificial;;5;;12;;0;0;;;;0;;0;0;;;;0;;0;1,252;;;;1,252;;0;1,049;;;;1,049;;00:00:00;00:05:00;;;;0:05:00;;0:00:00;0:05:00;;;;0:05:00;;;0;0;;;;0;;0;0;;;;0;;17/03/2018  00:30:00 
08/06/2018  04:30:00 ;;Provas e Torneios;;1ª Gincana Pesca e Solte Country Mar de Feliz Deserto;;5;;29;;0;0;;;;0;;0;0;;;;0;;1,373;0;;;;1,373;;1,754;0;;;;1,754;;00:05:00;00:00:00;;;;0:05:00;;0:05:00;0:00:00;;;;0:05:00;;;0;0;;;;0;;0;0;;;;0;;17/03/2018  01:00:00 
08/06/2018  05:00:00 ;;Na Pegada do Fly;;Uma caçada as grandes traíras argentinas;;7;;9;;0;4,154;4,154;0;;8,308;;0;3,41;3,41;0;;6,82;;0;0;0;0;;0;;0;0;3,41;0;;3,41;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;0;4,154;4,154;0;;8,308;;0;3,41;3,41;0;;6,82;;17/03/2018  01:30:00 
